player,elo
Benno Heumann,1457.4834284960828
Harold Marsh,1457.4369887475534
Scarven Meyer,1457.430598559999
Markus Walchshaeusl,1457.4181559604253
Darren Oliver,1457.4012309165832
John Dobbin,1457.399140441575
Anderson Lewis,1457.3692268814425
Sean Moran,1457.3557919967477
Christian Pimblett,1457.3329120279038
SG Goh,1457.3283477586817
Kevin Biggs,1457.3231060003973
Andrew Penney,1457.2947755544762
Vladimir Larionovs,1457.2870263477698
Joshua Kilic,1457.2767453086888
Floros Ecnomou,1457.2503716121182
Mark Nielsen,1457.2438636557483
Davor Bradara,1457.2399597726455
Dan Harrington,1457.2208110164215
Darren Olivero,1457.2059908515764
Kyriakos Anastasiadis,1457.1832332573454
Cornelius Brouder,1457.1577897538712
Ron Linstruth,1457.1546451104243
Lewis Plank,1457.1492684268944
Steven Taylor,1457.1473404718904
Simon Craven,1457.1347317671894
Brad Beswick,1457.1250169678037
Joseph Lynch,1457.0549534349036
Rick Kraemer,1457.048271426565
Ethan Smith,1457.0430628670397
Clayanna Brandon,1457.0394997567637
John Dalton,1457.0228386266535
Lena Welc,1457.021708838486
Lewis Aldred,1457.00116971558
Wilhelm Schwingenschlogl,1457.0004102946236
Lauren Cain,1456.9670047736865
Sam Henig,1456.9643464032272
Maikel Venema,1456.9613915511463
Robert Treffers,1456.9224154314456
Tommy Legius,1456.9129541927352
Daniel Taube,1456.893942660498
Simon McCall,1456.888016843215
Kevin Briggs,1456.8697704563779
Moritz Richter,1456.8653133313908
Rhys Donnell,1456.8270619825546
Milos Nevidal,1456.8228281984227
Chris Fidler,1456.810253372118
Chris Simmons,1456.7996953331567
Angel Rodriguez,1456.7945064875314
Kishan Jiwa,1456.7729207727261
Chris O Neill,1456.7672312800203
Sara Faulkner,1456.766107244705
Geoff Wylie,1456.753377530877
John Gault,1456.7509881838625
Blaine Meeson,1456.7171186176176
Nigel Langton,1456.692230694473
Daniela Decker,1456.6898535666987
Jonathan Lang,1456.6854873647005
Jurgen Nau,1456.6829382914393
Ken Moran,1456.6699654393196
Joe Tan Wai Hong,1456.6690294031466
Vidar Samuelsen,1456.6570919180658
Oliver Marx,1456.6356147418696
Tony Moree,1456.6029488490235
Roland van de Hof,1456.588509608497
Gregory Coburn,1456.5864838942882
Helge Guddal,1456.512490682894
Jonathan Hewitt,1456.4950114688497
Adam Beck,1456.4576247227783
Nitin Kumar,1456.4547926460543
Richie Baker,1456.4526738640009
Shaun Martyn Howell,1456.448259943752
Ole Jorgensen,1456.4441183799208
Elias Kessenbrock,1456.4332949465263
Paul Mein,1456.4171499557738
Robbie Nelson,1456.4161684937587
Paul Cockings,1456.3788138038017
Jordan Forbes,1456.3712867998825
Elvin Geerlof,1456.3633362424189
Colette Duffield,1456.331513029503
Cameron Paine,1456.31604071409
Anton Reitshammer,1456.2910033421472
Milan Stefanek,1456.275524152066
Ray Tonga,1456.257991262689
Jimmy Bennett,1456.255422063848
Anja Vorschiedt,1456.2408255970665
Florian Mueller,1456.236805032821
Daniel Labbozzetta,1456.2339936852509
Sean Jowers,1456.2334386676841
Britta Gabriel,1456.2204276049563
Sion Thomas,1456.1576154743366
Terry King,1456.1473773634648
Tim Gatward,1456.1473441640933
Andy McGovern,1456.1406522671098
Emma Pearce,1456.1286217244367
Daniel Riedel,1456.1283555652308
Seong Hoo Back,1456.082835510751
Magnus Caris+Par Riihonen,1456.0796991922223
Chris Braekevelt,1456.0624965988445
Joe Caruana,1456.0415115118208
Philipp Tröndle,1456.0279192056885
Jordan Ford,1456.0252994445968
Reece Pearse,1456.0195652029934
Lindsey Smet,1456.0177674281022
Chris Ware,1456.0147870559842
Bradley Warner,1456.0068396118427
Georgios Nanos,1456.003544484464
Chris Stephani,1456.003111589261
Ronald Brandsen,1455.9864652042786
Leszek Hoffmann,1455.979965150924
Erik van Manen,1455.927127847099
Brad Johnson,1455.9262892040567
Eamonn McGovern,1455.872895929942
Stuart McCann,1455.8508544396093
Steven-Hendrik Schultze,1455.8486055340761
Joe Devanti,1455.8391280985295
Col Sharp,1455.827214282132
Richard Hill,1455.8128459802203
PJ Stafford,1455.8106945416337
Tony Smith,1455.8038071280725
Kenneth Ljungars,1455.7341078553316
Will Gurner,1455.722822102575
Dafydd Jenkins,1455.7168625919794
Des Barry,1455.704809942481
Ron Westdijk,1455.692182488724
Chantal Tessin,1455.6764106982557
Jerry Abbott,1455.6306971663614
Jermaine Hardeman,1455.606635754445
Michael Barnard,1455.586701448404
Mita Habjan,1455.575244668659
Luca Falsetti,1455.5441375132286
Shamolli Perparim,1455.5311767409073
Nando Engelen,1455.5276585670836
Christian Bahr,1455.5257896880835
Joseph Sanchez,1455.4995842727537
Jamie Riley,1455.4894375616873
Lars Debondt,1455.4566986451418
Stacy Stevens,1455.388787617457
Dean Williams,1455.3864768244582
Daniel Russell,1455.3749655856793
Andrew Currivan,1455.3322079881311
Kaido Poldma,1455.3248204172426
Lee Tyrer,1455.3098038215082
Mark McGuigan,1455.2948721042012
Alex Schulte,1455.2375713724175
Carlos Escalda,1455.1878128298333
Wayne Brown,1455.1799030030345
Ashley Sutton,1455.1690770306898
Philip Grace,1455.155207571784
David Read,1455.1511873044199
David Birks,1455.1490354578
Gary Scott,1455.1190430397207
Kieran Buxton,1455.1042547235843
Jelle Plovier,1455.0858539672045
Daniel Smith,1455.0645065361953
Ina Rademacher,1455.0601034126182
Osvaldas Ksanys,1455.0531946094884
Regan Osborne,1455.029975840217
Julius Salomon,1454.9857674901812
Shane Lennon,1454.9793417576182
Eren Kilic,1454.9588231869589
Kory Llewellyn,1454.9312022130207
Michael Harrison,1454.9002980789676
Mayu Aoki,1454.8922189627492
Jessica Kischel,1454.8723456019839
Jordan Vickers,1454.8396171689687
Calie Penney,1454.8080757718012
Stuart Clark,1454.8022435058529
Chris Fowler,1454.7973841582934
Gary Carpenter,1454.7929031922076
Pavel Korda,1454.7831900828644
Ben Sears,1454.7811639404574
Christoph Schroeder,1454.7533244195984
Dominik Kocik,1454.7212596387865
Hamond Kumar,1454.71238074603
Adam Sinnaeve,1454.7075126591099
Kevin Knott,1454.7025121362044
Markus Brummer,1454.5997204915334
Attila Bozsok,1454.5993822458277
Justin Ghio,1454.5675110420684
Jeffrey Stewart,1454.5660056374395
Yves Raymond,1454.5409081113357
Alfred Tettampel,1454.5287972349595
Conor Roberts,1454.5195627513717
Jarien Post,1454.5130275264594
Gylian Surgeon,1454.4918593882692
Petra Zimmer,1454.4787557938846
Michael Parks,1454.4783567017353
Paul Vogt,1454.4446707211719
Patrick Schröder,1454.4276546405683
Terry Wood,1454.40994797876
Mani Hewitson,1454.3647439070048
Rene Molendijk,1454.352934053164
Jordy Van den Broek,1454.3447601286566
Roger Edwards,1454.3356429751545
Paul Croucher,1454.3204032955034
Vincenzo Masciarelli,1454.286397049218
Daniel Nuesse,1454.2741246856704
Martin Homer,1454.2650273260622
Kou Chida,1454.260644143259
Stephen McDermott,1454.2547260348076
Jurgen Gallinat,1454.2370985933555
Zsolt Melisek,1454.236618749937
Andy Nitzinger,1454.2352743623942
Brendan Lentell,1454.2327207539347
Winston Cadogan,1454.2120115625144
Bora Temizoy,1454.186614102673
Daniel Firth,1454.1764755134056
Cayden Baker,1454.1700669272261
Matthew Clarke,1454.1517673244925
Shane Weeks,1454.1512135687685
Fran Shore,1454.0920874032115
Florian Flickinger,1454.070932954842
Lynn Marshall,1454.0363938383796
Moritz Hanisch,1454.0057109567995
Johann Binder,1453.9970195379112
Roy Brown,1453.964700882648
Marc Legant,1453.93678859517
Gary Davison,1453.9305597040302
Cas Hogenhout,1453.929439330405
Nina Lech-Musialska,1453.9209184372512
Jack Kershaw,1453.9116228348498
Lewis Ellis,1453.8951494869818
Paul Fox (Ire),1453.8720506399286
Hiroto Ichimiya,1453.8615920235536
Daniel Kläs,1453.8511116235127
Mario Bartmann,1453.8113159186319
Matthew Finch,1453.7707189897214
Jory Scheldeman,1453.762203212128
Wessel Delcroix,1453.7489863091432
Kevin Turner,1453.739899495385
Fynn Marquardt,1453.7240207891782
Christoph Mayer,1453.716278796648
Donovan Pilon,1453.7032845955493
Michael So,1453.693622132665
James Vanbesien,1453.6786076473893
Ben Carr,1453.6684266310806
Morgan Savage,1453.6633214863539
Charlie Campbell,1453.6338265302006
Bianka Strauch,1453.6240739570337
Steven Coyne,1453.6067947283966
Matthew Howard,1453.6043692002363
Yvonne le Gallic,1453.5757425504644
Aaron Bans,1453.5461467682705
Connor Wagner,1453.5381010216774
Sebastian Walter,1453.5369359281708
Damien Moore,1453.489606890114
Jacob Cooksey,1453.4873629536307
Veerle Hamelink,1453.473012515079
Ryan Delaney,1453.4443384989086
Philipp Kamper,1453.437151483532
Patrick Rey,1453.4103574764265
Gary Cartmel,1453.3662095989357
Keith Read,1453.3549192428202
Sarah Brent,1453.3492636411193
Tim Anselmann,1453.343463562626
Sergio Garrido,1453.324896589111
Kouji Aoki,1453.2907805579289
Peter Marissen,1453.2845162971405
Paul Neate,1453.2695670614237
Axel Fleischer,1453.261192738178
Russia,1453.2267956023798
Charlie Voorhees,1453.2067096400335
David Balogh,1453.2048554765443
Marcus Howson,1453.1716917245544
Colin Ritchie,1453.1566998234994
Graham Thompson,1453.1543729239436
Lee Butler,1453.1310767834404
Carsten Hoffmann,1453.1257704498778
Aco Babic,1453.1110220282123
Jorg Goga,1453.106509725275
Ron K Smith,1453.075764370855
Christoph Gust,1453.0402949723602
Matthias Todtenhöfer,1453.0310521221454
Marco Smit,1453.0120664344024
Michel Funke,1453.010767152415
Casey Stephenson,1453.0053223601642
Jamie Rooksby,1452.992795812634
Peter Strbik,1452.9607350101182
Donna Gullock,1452.9382290590956
Richard Bos,1452.9296557801
Ulf Becker,1452.9085607196075
Bailey Jacobs,1452.8937299908393
James Harris,1452.8474115428526
Nick Umland,1452.836282575151
Bobby Voornhout,1452.8299874329678
Xymen Dobbelaere,1452.8155260346002
Graham Cummings,1452.806371275456
Vanessa Zuidema,1452.797111680789
Hayley Matthews,1452.7931889178865
South Africa,1452.7832058384931
Mark Grimes,1452.759737950796
Mladen Radosavljevic,1452.750614500668
Jevgenij Judin,1452.72871112722
Alexander Steinbauer,1452.6878727514536
Paul Lawson,1452.6767474982025
Andrew Slater,1452.6557733119687
Ollie Sutton,1452.6504666494152
Jason Ryan,1452.6333290703108
Nicklas Handell,1452.5760963805244
Dominic Buckley,1452.5557878032491
Oscar Vives,1452.53424488652
JieYu Gao,1452.5247597068349
Natasha Eaves,1452.5144220169914
Jonas Gufler,1452.5119890120889
Alfred Desira,1452.504190402713
Cas Reuvers,1452.4849693590324
Einar Moller,1452.4758215493196
James O'Toole,1452.4505563521163
Johannes Ruppert,1452.4430308515664
Rian Veltman,1452.417970129551
Georg Kuhweidner,1452.3883967591562
Aaron Dwyer,1452.333157281695
Marek Polak,1452.3016717378662
Alex Raphael,1452.2869929656983
Ian Whitworth,1452.2833281553135
Kelly Graham,1452.2607854917455
Jake Smith,1452.2587103693822
Gareth Jones,1452.2251142826408
Marco Buecker,1452.2161005089115
Wim Kroezen,1452.1960606786956
Andy Sham Hj Samsudin,1452.1811961648878
David O Donovan,1452.1781425062654
Dean Mills,1452.1423826448079
Philipp Gerwing,1452.0774328030059
Marvin Simon,1452.0479919715565
Pascal van Mourik,1452.0428723721946
Cameron Turner,1452.0096594327251
Geoffrey Matthews,1451.9599071138862
Richard Platt,1451.9588731672081
Avery Bozzetti,1451.9571916697594
Simon Laws,1451.9482813005222
Quintey Bieman,1451.947282559504
Logan Pustkowski,1451.9470912676575
Preston Noonan,1451.9210239755039
Andre McGill,1451.9201457245842
Rudiger Preuss,1451.9147122150646
Connor Cave-Hennessy,1451.8763113313562
Fabian Hartl,1451.8757911662499
Joe Fletcher,1451.8757279022752
Joey Narvades,1451.8654391640848
Lee Drummond,1451.8240045610708
Vijay Kumar,1451.795816984466
Jeannette Stoop,1451.779279166452
Mark Blazevich,1451.7744619365646
Yvonne Martin-Cowig,1451.7645226402415
Andreas Olsen,1451.7449637766158
David Boss,1451.7180279272102
Glenn Fraser,1451.7012283610425
Holger Goddinger,1451.695137577852
Anoop Ramdajal,1451.6503322362455
Steve Powell,1451.6401903090934
Kevin Antz,1451.6373691275503
Daniel Thorpe,1451.604437375006
Matthias Wagner,1451.5981892828886
Stephen O Connor,1451.591170158989
Paul Osmotherly,1451.5498566109266
Bruce Baker,1451.5280944327517
Martin Jongen,1451.5240762405986
Michael Lemmes,1451.5196812494128
Andrea Carr,1451.500995382092
Allan Fitzpatrick,1451.4977803910324
Harvey Pugh,1451.4800899953584
Sandro Egli,1451.4667145447568
John Aylon,1451.4619430704533
Ryan OConnor,1451.4411178681642
Chelsea Campbell,1451.4239526627885
Takahashi Shimidzu,1451.4142954788574
Anton Augustin,1451.3968516334662
Tim Weber-Beckum,1451.3933338493268
Jakub Salek,1451.3871369978608
Sam Booth,1451.3681161260542
Alex Clyburn,1451.313570746706
Rilana Erades,1451.3083942266999
Mark James,1451.2990639154157
Ben Pulham,1451.297883648014
Tori Kewish,1451.227526655872
Steve Wood,1451.2000280694226
Lewis Ireland,1451.1836842580688
James O Toole,1451.1812574842222
Tim Daniels,1451.170202049698
Owen Adair,1451.1536829544207
Falco Hux,1451.1229967683194
Stephen Lacroix,1451.1193109730355
Vasilios Gavrielatos,1451.1010812803665
Barry Dai,1451.0908461966699
Gareth Abram,1451.0667106384574
Alan Tabern Jnr,1451.0654614560997
Cheng An Liu,1451.0373748237967
Steven Kirkham,1450.9422185943704
Robbie de Bie,1450.93913701564
Felix Riedel,1450.9366105947297
Joerg Hofmann,1450.914379334731
Nick Malkin,1450.909068263327
Jason Roker,1450.9050125544532
Cagri Turgut,1450.8833595196097
Veerle Rooman,1450.8568289882649
Ian Pallett,1450.8133445147655
Graham Borland,1450.8111944828925
Wesley Hurrebrink,1450.8038528648628
Eugene McArdle,1450.7882746369353
Adrian Beale,1450.7544213720416
Malta,1450.7057135950147
Yasmin Heinz,1450.69370920242
Thomas Keane,1450.6809450457995
John Clark,1450.6494698741799
John Kitchin,1450.6375284267015
Terry Dunford,1450.6323255854202
Teunis Visscher,1450.6285861194574
Matthias Lex,1450.6263663206646
Julian Skaper,1450.5814008362263
Scott McCabe,1450.5743281650625
Jimmy Leahy,1450.5521454369587
Sheamus Hagan,1450.5509627542206
Roswitha Burkhard,1450.5488168823426
Steph Gilmour,1450.5477635273146
George Stocks,1450.533351370411
Roy Morris,1450.4935775598283
Lee Mant,1450.4889925274106
Derek Brand,1450.3908004692864
Sonny Johal,1450.3893205790575
Ruud Nicolaasen,1450.3666255021672
Chris Vaughan,1450.3498501631532
Gord Mills,1450.3359464897314
Gunnar Glaso,1450.3159643868062
Martin Walker,1450.3013079997895
Steven Luhr,1450.2932897930743
Andy Gourlay,1450.261949843791
Vlad Cristian Popa,1450.2594739465096
Kawa Ng,1450.2493993113812
Michele Moscelli,1450.2479030894308
Michael Cohen,1450.235734329358
Sherrie Yeomans,1450.2112884487733
John McGowan,1450.2048911612944
Wim Dierckx,1450.1849506047383
Pascal Essmann,1450.1688472089618
John Power,1450.1610278399341
Moosavi Maziar,1450.1343959525168
Lewis Plumb,1450.133955917634
Jessica Stohr,1450.1309757333938
Eimardo Van Engelen,1450.1132910637161
Klaus Demsar,1450.0906416861244
Shane Gosling,1450.0332671793403
Jacques Coetzee,1450.0091109611308
Alexander Reiher,1449.9990658919446
Mascha Zaspel,1449.9820677803255
Bernhard Payr,1449.9653690708456
Freddie Granada,1449.9593108783577
Stephen Hatton,1449.9241284252512
Colin Smith,1449.9184199089073
Stephanie James,1449.9122740533205
Bent Lambertsen,1449.9103050512522
Dylan Higgins,1449.901690296295
Konnor Jones,1449.8999087416264
Konrad Hylten,1449.8825594727093
Pascal Bauerle,1449.8824988390697
Craig Brown,1449.8733981882106
Colin Johnk,1449.8598289034032
Willy Kolly,1449.8546291209939
Declan Mainwaring,1449.8538047958027
Italy,1449.8469264525472
Girts Locmelis,1449.8210969935296
Noel Grant,1449.7730612686348
Emma Tollerud,1449.7562482451615
Igor Perak,1449.7320777708273
Raimonds Jankuns,1449.70111900944
Joey van Dijk,1449.6994297961432
Nathan Parkin,1449.6856840685766
Maciej Wezyk,1449.6635705654917
Bjarni Sigurdsson,1449.658033172096
Erik Kaden,1449.654387186578
Louise Carroll,1449.6297533274537
Simon Pratt,1449.5966264544134
Klaus Wolhorn,1449.594196152133
Cristo Reyes+Antonio Alcinas,1449.5818058197367
Ritchell Penalosa,1449.5733932473868
Derek Box,1449.5677527169926
Frank Kaulke,1449.54583916447
Callum Fish,1449.529837195794
Darrell Claydon,1449.5194952489367
John Bryan,1449.5163446931635
Michael Jacques,1449.5089134556044
Luc Vriesacker,1449.508069300743
Scott Hudson,1449.4919812155665
PJ Woods,1449.4886803219165
Craig Vickers,1449.4858335521592
Valentin Wagner,1449.483943777624
Luca Schopp,1449.4763623964539
John Davis,1449.458089926792
Jack Hegarty,1449.446756227435
Russell Sabin,1449.4456164666487
Karsten Larsen,1449.410768943907
Les Stalker,1449.400311672656
Nina Ahlers,1449.38209417733
Bobby Williams,1449.3532952785642
Stefan Baake,1449.3261528349353
Brendan Grace,1449.3124370781318
Harry Famaey,1449.3040539093986
Guido Boskeljon,1449.2693245217408
Stuart Davies,1449.2476542091747
Dave Rogers,1449.217796555204
Christian Saathoff,1449.2056396973637
Graham Hoggarth,1449.1665767566344
Graham Begbie,1449.1297140414704
Alvin Martin,1449.0920411434163
Craig Akin,1449.0618737164077
Emily Davidson,1449.0358384277433
Dowook Jeon,1449.0326919907966
Simon Trommler,1449.0249910305383
Simon Birkett,1449.0206598424618
Jonas Graversen,1448.9992402253802
David Carr,1448.9661185800906
Mark Hollyoake,1448.9643758693664
James Dowling,1448.9494356105467
Curtis Jones,1448.9302260296222
Juan Maximiano,1448.9286745484467
Davy Cardinaal,1448.9201051577552
Jordy Groote,1448.908741442708
Anderson Vieira,1448.904489816867
Trevor Walters,1448.8863414921743
Cody Abel,1448.856472211867
Sven Fiedler,1448.853496710328
Zaidley Evans,1448.8357913788268
Jason Benjamin,1448.8208340481754
Seved Rosen,1448.7968335978283
Matthias Ehlers,1448.7786417917648
Ian Hill,1448.7670206636087
Jim Law,1448.7650234446062
Cody Dewey,1448.758676219748
James Kerwick,1448.7253648134204
Suzuki Masaharu,1448.701611572756
Wu Woon Cheung,1448.6835302885663
Ben Simpson,1448.6740537660537
Arved Duerr,1448.6548924141925
Harry Strahan,1448.6506646724283
Ryan Guinnane,1448.6456585311955
Richard Johnson,1448.627174614388
Kevin Illge,1448.6183197297999
Sophie Price,1448.6073372224055
Chris Ruby,1448.5705723798128
Paul Maes,1448.5520148690473
Tino Wingerter,1448.54586769707
Bianka Langendorf,1448.5449163306469
John Large,1448.5222896806151
Mac Tarbuck,1448.5158762756691
Charlie Bubb,1448.5006060645883
Sven Preuss,1448.4706710117302
Michel Furlani,1448.4702808400493
Dean Tierney,1448.4652869620495
Ronnie Volkenant,1448.4349653806073
Joe Young,1448.429090660153
Olaf Schmethusen,1448.4014441878855
John Elliott,1448.3842071475785
Fernando Lopez,1448.379126909977
Andre Ruiter,1448.370073946297
Kevin J Harris,1448.3670803956932
Emre Toros,1448.3344903625589
Jan Zagel,1448.3039717360482
David Byrne,1448.2898899981578
Kevin Wensink,1448.2567591299708
Lukas Holtewert,1448.2554733934412
Oliver Boote,1448.254905276988
Drazen Severin,1448.2535843173362
Arnold Paap,1448.2345313118108
Maret Liiri,1448.220448510551
Sean Cain,1448.212133736563
Kim Puketapu,1448.1783084982026
Greg Lestrange,1448.1711316311992
Kevin Spiolek,1448.1655675155225
Gareth Johnston,1448.1473740540903
Allon Dijksterhuis,1448.141802129959
Sam Bryant,1448.1354224492156
Joshua Sabin,1448.0845407406323
Steve Buchan,1448.0747089233248
