player,rating,games_played,win_prob_vs_avg,elo_equivalent
Scott Taylor,1.278267901345462,537,0.7821547906691196,1722.0578783793537
Barry Copeland,1.2781431183523178,67,0.7821335283117872,1722.0362013532106
Anthony Fleet,1.2777303257169743,112,0.7820631799772905,1721.9644919277307
Peter Burgoyne,1.2764449836873935,146,0.7818440263923835,1721.7412051474084
Jeffrey Sparidaans,1.2747517071111072,321,0.7815550766306042,1721.4470528780416
Liam Goyne,1.2723203902355635,38,0.7811397016892594,1721.024689876919
Roman Benecky,1.2703854220832318,321,0.7808087186778253,1720.6885514804324
Jacob Taylor,1.2682695188835569,40,0.7804463741711625,1720.3209814468883
Oliver Mitchell,1.2682626835960515,56,0.7804452029435569,1720.31979403583
George Killington,1.2677795199191304,660,0.7803624013935854,1720.2358599083327
Jack Drayton,1.260274548159208,40,0.7790733660959375,1718.9321127794633
Conan Whitehead,1.2600807091845843,446,0.7790400011035985,1718.8984395006405
Priscilla Steenbergen,1.260041075503163,222,0.7790331786178986,1718.8915544249849
Daniel Astbury,1.2589429670727692,46,0.7788440917810067,1718.7007934522444
Dave Prins,1.2582271550175657,443,0.7787207714279738,1718.5764441619824
Connie Finnan,1.2577631004184744,277,0.7786407976417887,1718.4958296213076
Brandon Weening,1.2565213409667937,41,0.7784266947915036,1718.2801139102212
Ieuan Halsall,1.2564313524626103,237,0.7784111733135958,1718.2644813059005
Phil Nixon,1.2538126751200467,96,0.7779591556486608,1717.8095704579964
Rohan Brouwers,1.2531924124437208,178,0.7778519938033707,1717.7018197949328
Chris Quantock,1.2515900511375588,429,0.7775749852722189,1717.4234611256202
Denise Cassidy,1.2491720226798628,288,0.7771565014301342,1717.0034065591153
Man Lok Leung,1.2462916669999136,21,0.7766572709284606,1716.503037528027
Roland Scholten,1.2449920896162154,992,0.7764317642086366,1716.2772778134085
Paul Jennings,1.2448417442764357,151,0.7764056653560798,1716.25116015283
Jack Main,1.2433071544310028,403,0.7761391477035408,1715.9845745920875
Marvin Kraft,1.238869721087009,105,0.7753672115885287,1715.2137134660434
Lewis Pride,1.2380008693201936,534,0.7752158449522474,1715.0627784548756
Lewis Gurney,1.2374279889691464,406,0.7751160012378527,1714.9632589447754
Natalie Gilbert,1.2368594831500004,292,0.7750168888153336,1714.8644993687012
Danny Jansen,1.2366323071516647,626,0.7749772746360779,1714.8250348557021
Jesús Noguera,1.2336392539722378,309,0.7744548940388937,1714.305088263755
Andrew Davidson,1.232726302785926,215,0.7742953847805454,1714.14649239877
Jarod Becker,1.2288903884222344,172,0.7736243072866779,1713.480125822288
England,1.222325823775069,48,0.7724725921940409,1712.3397441413435
Mark McGeeney,1.2221844457715165,507,0.7724477428246391,1712.3151842666216
Josh Payne,1.220199240133062,1096,0.7720986100887183,1711.970318724932
Christopher Gilliland,1.2156535882855382,65,0.7712977573556081,1711.1806581193187
Simon Stevenson,1.2143477747228317,323,0.7710673334744037,1710.9538150694475
Danny Lauby II,1.2132432745716375,339,0.7708723059754468,1710.7619437410776
Adam Paxton,1.212261204646683,329,0.7706987985966475,1710.5913407213773
Tavis Dudeney,1.206752076581936,339,0.7697237619628605,1709.63430715393
Rusty-Jake Rodriguez,1.2063842103031883,943,0.7696585515292973,1709.5704022359546
Paul Lim,1.2054173149832283,126,0.769487091510913,1709.4024353151399
Keenan Thomas,1.2024685412008747,311,0.768963632135132,1708.890180842317
Felix McBrearty,1.200267255270008,44,0.7685723233138239,1708.5077783091704
Koha Kokiri,1.1989870461013776,124,0.7683445356192287,1708.2853831981233
Chas Barstow,1.1984563606977536,351,0.7682500648309606,1708.193193701155
Bernie Smith,1.1977824857603956,108,0.7681300651674817,1708.0761296344401
Ross Montgomery,1.196644025617756,657,0.7679272363873632,1707.878358851314
David Cameron,1.1944531232658135,113,0.7675365555591567,1707.497760130579
Tuhuna Irwin,1.1925256013381054,31,0.767192461681041,1707.1629152757985
Royden Lam,1.1920495021426587,98,0.7671074156491244,1707.0802083744302
Carl Sneyd,1.1898027151866946,195,0.7667057781398134,1706.6899015036352
Shaun Carroll,1.1885874826543639,223,0.7664883414467601,1706.478793990427
David Fidler,1.1885623170786772,115,0.7664838371820637,1706.474422282165
Almudena Fajardo,1.1859047035420334,45,0.7660078237590412,1706.0127475245667
John Weber,1.1846086999063434,139,0.7657754481994462,1705.787608633564
Paul Krohne,1.1826414617100034,81,0.7654224131777851,1705.44586435626
Scott Dale,1.182434635992336,456,0.7653852753866369,1705.4099350491006
Stefaan Henderyck,1.1797379715092018,176,0.7649006870730342,1704.9414764472729
Davy Proosten,1.1741696098773615,187,0.7638978651860314,1703.9741529552928
Yoeri Duijster,1.164043172871174,47,0.7620666039904168,1702.2150106700415
Nico Kurz,1.1640220576368443,104,0.7620627753318192,1702.2113425781401
Andree Welge,1.1634296946150435,253,0.7619553495580853,1702.1084385814795
Neuza Araujo,1.1612971308781135,60,0.7615683303816724,1701.7379743161773
Tom Sawyer,1.1604735934193042,44,0.7614187585847882,1701.5949112065766
Tomas Houdek,1.1594505360772192,165,0.7612328600483241,1701.4171879432413
Adam Huckvale,1.1587660827160677,288,0.7611084333470375,1701.298286216094
Luc Peters,1.158389521067566,196,0.761039959277822,1701.2328707576778
Darren Armstrong,1.1551339461153165,231,0.7604474034220485,1700.667319462804
Alex Roy,1.154150785446163,894,0.7602682579870625,1700.496526961429
Mark Barilli,1.1538060266272134,466,0.7602054164570013,1700.4366362203662
Bradley Kirk,1.1529352268241904,318,0.760046639658814,1700.2853628006478
Anastasia Dobromyslova,1.1525608799504976,828,0.7599783612228126,1700.220332088023
Michael Warburton,1.1524258645560939,246,0.7599537320312473,1700.1968775117184
Tony Eccles,1.1506347666531813,724,0.7596268405708313,1699.885731937405
Steve Haggerty,1.1503072852883856,263,0.75956703938612,1699.8288425975422
Louis Blundell,1.1485440884732794,220,0.759244888297569,1699.5225439386181
Herbie Nathan,1.1474037205543854,47,0.7590363764439975,1699.324441740812
Wayne Warren,1.1473581573675218,280,0.7590280428316707,1699.316526604559
Samuel Price,1.1461672976521569,46,0.7588101620799146,1699.1096530833174
Eve Watson,1.1457761949648837,78,0.7587385762769664,1699.0417115877412
Keelan Kay,1.1451980718625578,502,0.7586327324992885,1698.941281318461
Noel Malicdem,1.1447402923787007,30,0.758548898981417,1698.861756876954
Justin Miles,1.1429257319426462,42,0.7582164018606744,1698.5465354431706
Katie Sheldon,1.142843869255683,378,0.7582013941244954,1698.5323144378817
Jaime Nunez Cortes,1.1398876079897524,26,0.757659003097726,1698.0187592559387
Mick Todd,1.1398174923856714,468,0.7576461288101991,1698.0065789279595
Geoff Kime,1.1381775897510342,35,0.7573448851813811,1697.721698661927
Lewy Williams,1.1378554064699113,328,0.7572856714876782,1697.6657296934657
Rick Hofstra,1.1374204575526745,227,0.7572057171545671,1697.5901713275994
Colin Osborne,1.1325325633718584,1554,0.7563059718147556,1696.7410571392572
Warren Parry,1.1300758586160433,219,0.7558528982619779,1696.3142838116107
Chris Thompson,1.1297894659740695,374,0.7558000436933673,1696.264532313984
Anca Zijlstra,1.1284048216060254,300,0.7555443944453182,1696.023994950608
Gary Robson,1.1271751750819747,617,0.7553172109853841,1695.8103834705732
Erik Clarys,1.127028148422963,199,0.7552900375095472,1695.7848423238927
Owen Roelofs,1.1268399116607632,664,0.7552552446022427,1695.7521422490468
Vladimir Andersen,1.1265599797432497,217,0.7552034969568617,1695.703513094213
Shaun Narain,1.1253640347749707,152,0.7549823337304506,1695.4957561740596
Toni Alcinas,1.1220340693566175,586,0.7543658204750826,1694.9172819316118
Oskar Lukasiak,1.1219385638868304,264,0.7543481230698212,1694.9006909322038
Liam Meek,1.1206997808778758,159,0.7541184955446143,1694.6854922821778
Chuck Puleo,1.1201438428289547,52,0.7540153968419294,1694.5889159514074
Damian Mol,1.1188703851589623,360,0.7537791243832633,1694.3676936958013
Laurin Welk,1.1142401267140745,47,0.7529187567655213,1693.563335418841
Corrine Hammond,1.1136849692598927,320,0.75281546515662,1693.4668946912657
Niall Culleton,1.1112123888305236,179,0.7523550690958514,1693.0373634766509
Mark Cox,1.1090976505762813,187,0.7519608473442128,1692.669995814856
David Wawrzewski,1.1074806008850813,150,0.7516591192700492,1692.3890855117154
Adam Mould,1.1055906896977836,242,0.7513061661546098,1692.060774311743
Ronnie Baxter,1.104308026204895,1640,0.7510664293796461,1691.837952840903
John Magowan,1.1013515925276567,313,0.7505132676536946,1691.324367708048
Lukasz Sawicki,1.10088307544496,76,0.7504255307653975,1691.242977954571
Sophie McKinlay,1.1003937577558682,55,0.750333876667914,1691.1579747656629
Aaron Dyer,1.0995067363205446,186,0.7501676714303236,1691.0038833597864
Colin McGarry,1.0977599204087365,68,0.749840146897618,1690.700430355227
Johan Engstrom,1.0935220843617597,160,0.7490443726713456,1689.9642428310617
Joe Davis,1.093284722216482,343,0.7489997514334771,1689.923008803099
José Justicia,1.092156225092846,384,0.7487875353537958,1689.7269687736434
Curtis Hammond,1.0920288690015885,390,0.7487635783074912,1689.7048447545756
Roy van de Griendt,1.0898714288107303,130,0.7483575100406362,1689.330059006605
Owen Maiden,1.0895867360079285,579,0.748303893314972,1689.2806028012874
Mike Zuydwijk,1.0894522320031352,230,0.7482785592883764,1689.257237062457
James-Howard Hughes,1.0886156424754392,66,0.7481209484336883,1689.1119065762587
Beau Anderson,1.0869570908856687,83,0.7478082890203309,1688.823786654903
Ryan de Vreede,1.084763919046608,634,0.7473944516872372,1688.4427936838752
Shaun McDonald,1.0820200482119913,113,0.7468760683266108,1687.9661344988633
Larry Butler,1.0814637685589814,213,0.7467708879886347,1687.8694988253844
Joe Croft,1.080637167885346,187,0.7466145425057442,1687.7259035808654
Jordan Brooks,1.0784183800064193,109,0.7461945597665556,1687.3404606479328
Robert Collins,1.076147159720787,168,0.7457641768880899,1686.945909273038
Benjamin Pratnemer,1.0750428470179136,50,0.7455547424141254,1686.7540705077765
Gino Vos,1.0738678796294001,369,0.7453317834279445,1686.5499577664775
Craig Caldwell,1.0697107548553757,152,0.7445419055074406,1685.8277912265007
Lok-Yin Lee,1.066953516753795,16,0.7440171273660793,1685.3488099093768
Jon-Sebastian Wright,1.0669305449126392,69,0.7440127522248096,1685.3448192918354
Martin Adams,1.0656937943062665,811,0.7437771323779111,1685.1299737063002
Mark Dudbridge,1.0649259231656871,1307,0.7436307697035744,1684.9965808266338
Scott Marsh,1.0647220959101527,296,0.7435919093208583,1684.9611724056977
Jan van der Rassel,1.064169538583278,276,0.74348654291387,1684.865183366499
Charlie Martin,1.063268306302174,175,0.743314627313992,1684.7086232838603
Ryan Hogarth,1.0630080361172871,267,0.7432649651405999,1684.6634097218202
Benjamin Reus,1.0599405591073212,94,0.7426791859070035,1684.1305343863028
Derek Coulson,1.059567818743975,66,0.7426079462409358,1684.0657827531093
Arunas Ciplys,1.0571656309309836,104,0.7421485212094022,1683.6484799884383
Prakash Jiwa,1.0562090362454424,552,0.7419654209353717,1683.482302471099
Johnny Haines,1.055433817492561,273,0.7418169753474387,1683.347633180441
Gary Stone,1.0504851303079914,296,0.7408680466349881,1682.4879581656717
Norbert Attard,1.0504394636065042,25,0.7408592793271929,1682.4800250470867
Scott Baker,1.0456472858118375,254,0.7399381830072026,1681.6475384980774
Arno Merk,1.0452375734109107,81,0.7398593344356225,1681.5763641641215
Richie Davies,1.0444696592812233,79,0.7397115087021491,1681.442963816482
Tytus Kanik,1.0442789933173569,276,0.7396747965061301,1681.4098417460843
Kevin Blomme,1.0431539749370138,131,0.7394581090715437,1681.2144060362352
Laurence Ryder,1.04122185183486,163,0.739085694407597,1680.878761875586
Lerena Rietbergen,1.0403310255122993,105,0.7389138726299347,1680.7240094930971
Francois Schweyen,1.0396812236514592,142,0.7387884932897069,1680.6111273480997
Brian Dawson,1.0369894972794762,193,0.7382687100065483,1680.1435265840414
Remco van Eijden,1.0363412165914703,219,0.7381434246638001,1680.0309086938314
Francis Hoenselaar,1.0353968585433293,115,0.7379608508139757,1679.8668568981318
James Bailey,1.035348348091901,152,0.7379514700149246,1679.8584297695838
Derk Telnekes,1.0352133903001652,245,0.7379253711608182,1679.8349851998876
Mark McGrath,1.0343777303927184,114,0.7377637294940393,1679.6898162052669
Marcel Walpen,1.0315864076095744,114,0.7372233384230108,1679.2049137724948
Lee Davies,1.0308804410377528,59,0.7370865520848002,1679.0822748178746
Ulf Ceder,1.029790263693695,208,0.7368752320552713,1678.8928916159466
Charlie Stocks,1.029113841937829,113,0.7367440595444034,1678.7753851215418
Youri Brouwer,1.0282539949413099,175,0.7365772563397449,1678.626014399194
Geert Nentjes,1.0271063164267313,799,0.7363545104439801,1678.4266422208418
Charlie Large,1.026325596262924,130,0.7362029161629629,1678.291017237221
Marcel Gerdon,1.0262107300767063,119,0.7361806076044736,1678.2710629368885
Gary Mawson,1.0257286424904841,331,0.7360869665101273,1678.1873157454922
Peter Mitchell,1.0246203811541785,279,0.7358716160763948,1677.9947910323465
Mick McGowan,1.0240237651845445,600,0.7357556387461571,1677.8911482229755
James Keogh,1.0217697633418663,63,0.7353171845273374,1677.4995879979856
David Sharp,1.0214091018038873,42,0.7352469845217007,1677.436934671674
Stuart Kellett,1.0204741951902419,658,0.7350649566487131,1677.2745247583136
Rob Szabo,1.0186707013312444,134,0.7347135873362901,1676.96122578587
Ricky Williams,1.0166572361283268,245,0.7343209583570943,1676.6114510550174
Harrison Leigh,1.0166439868165276,99,0.7343183734919607,1676.609149413816
Lourence Ilagan,1.0152129260320255,76,0.7340390872278596,1676.360548693025
Gary Welding,1.0125330080860275,305,0.73351557031638,1675.894999262665
Jan Hlavácek,1.0092392996654609,49,0.7328712525726033,1675.3228235058448
Justin van Tergouw,1.0072483687158829,297,0.7324813054074133,1674.976963375744
Willem Mandigers,1.0059413661132786,322,0.732225117247658,1674.7499137684863
Patrick Peters,1.0043040623076938,129,0.7319039666057215,1674.4654849653004
Liam Devries,1.004202330095589,63,0.7318840041841436,1674.4478122699609
Jimmy Mann,1.0039442584673643,213,0.7318333598075168,1674.4029806363314
Gilbert van der Meijden,1.002863613462314,128,0.7316212265413984,1674.2152533712954
Kevin Munch,1.002531920138039,205,0.7315560930205781,1674.1576323391287
Grant Brown,1.0023139485707462,99,0.731513285216669,1674.1197667995739
Tom Lonsdale,1.001854303970624,363,0.7314230006764056,1674.039918354186
Mareno Michels,1.001623295474625,536,0.7313776181572552,1673.999788068152
Johnny Petermans,1.0008320268629909,52,0.7312221335876702,1673.8623306314576
Shaun Wilkinson,1.0006101007643806,110,0.7311785148097564,1673.823778119451
Martin Thomas,1.0005899375183365,295,0.7311745515743268,1673.8202754048532
Geoffrey Murray,0.9984465105597053,107,0.7307530344551427,1673.4479240046549
Christopher Holt,0.992756106712661,151,0.7296319611844647,1672.4593996084259
Kim Huybrechts+Ronny Huybrechts,0.9923215458331731,28,0.729546227169787,1672.3839086516207
Bram van Dijk,0.9922935237147633,206,0.729540698131243,1672.379040711062
Martin Stead,0.9910358263156511,18,0.7292924688850672,1672.1605562949267
Dani Kearns,0.9901597985393824,53,0.7291194843973878,1672.0083746832356
Matt Clark,0.9877673888242618,1185,0.7286467143602109,1671.5927705481442
Davy Richardson,0.9870586572798443,81,0.7285065607714007,1671.4696512685878
Patrick Lynskey,0.9863819899870307,204,0.7283727056069501,1671.3521021200463
Nunjo Dewaele,0.9858109776784227,110,0.728259718427787,1671.2529071221554
Kirsty Hutchinson,0.9837112522297683,394,0.7278439889095895,1670.8881474518105
Kevin Troppmann,0.9828005376410346,256,0.7276635506539353,1670.72994012362
Paul Coughlin,0.9822183180413935,117,0.7275481573067936,1670.6287982198683
Kimi Seemann,0.9812745162112653,41,0.7273610350025405,1670.4648430491343
Rob Hewson,0.9798929390717772,283,0.7270869725963158,1670.2248385179328
John Michael,0.9777893383638923,397,0.7266693525947779,1669.859405646108
Mark Frost,0.9773088226923959,823,0.7265739016948807,1669.7759315242683
Adam Rowe,0.9770967964651133,37,0.7265317776363722,1669.7390987960573
Chris Aubrey,0.9764829661585201,477,0.7264098028154213,1669.632465550066
Kenny Neyens,0.9764800632630485,478,0.7264092258976567,1669.631961265472
Gareth Pass,0.975962616393152,91,0.7263063770484305,1669.5420715373625
Craig Galliano,0.9757306076028375,198,0.7262602546612916,1669.5017674824078
Jacko Barry,0.9753216154513026,141,0.7261789369221756,1669.4307182685864
Jarred Cole,0.9725687507481255,909,0.7256312081104219,1668.95249668858
Vitezslav Sedlak,0.9724891394338115,173,0.7256153579647334,1668.9386667867786
Robert Thornton,0.9721128895140373,1638,0.725540441108584,1668.8733054811887
Shane de Jong,0.9717749096997316,57,0.7254731335479184,1668.8145923738498
Rob Smith,0.9702739357047468,55,0.7251740956191302,1668.5538464844487
Joe Lacey,0.9697438644024362,72,0.7250684415884749,1668.4617636678054
Jamie Bain,0.9694262439717911,310,0.725005121272899,1668.4065873476577
Martyn Turner,0.9685865751962619,595,0.7248376826215686,1668.2607219413221
Ryan O'Connor,0.9670243825304622,198,0.7245259969800174,1667.9893412795516
Paul Harvey,0.9666376610670733,132,0.7244488052854114,1667.9221608805183
Terry Clancy,0.9654981654172996,34,0.7242212778812096,1667.7242102113785
Trina Gulliver-MBE,0.9645021340972946,707,0.7240223012852814,1667.551181848946
John Imrie,0.9627667595506829,43,0.723675414371224,1667.2497164130946
Sietse Lap,0.9626799592791921,79,0.7236580566439216,1667.23463766152
Jeffrey Keen,0.9624239345914206,119,0.723606854644418,1667.190161617868
Per Laursen,0.9604827119811409,213,0.7232184416950536,1666.852936710752
Cavan Phillips,0.960332532421514,140,0.7231883787151363,1666.8268478491357
Barry Jouannet Jnr,0.9600334842966282,165,0.7231285091883386,1666.774897868951
Daan Bastiaansen,0.9598576900853594,262,0.7230933114038872,1666.7443592865893
Mario Robbe,0.9598576445936023,243,0.723093302295101,1666.7443513838616
Callum Goffin,0.9594495882283556,269,0.7230115899851896,1666.6734647327687
Christopher Bent,0.9552263398794054,97,0.7221650215781273,1665.9398113513064
Dave Weston,0.9543209237334158,75,0.72198331989788,1665.7825244568946
Luke Smith-NH,0.9541944718545843,29,0.7219579373336453,1665.7605575156135
Tony Newell,0.9510807287557131,319,0.7213324693595268,1665.2196449372518
Pál Székely,0.9490360922720572,87,0.7209212870824196,1664.864455200312
Thomas Banks,0.9488580809879014,252,0.7208854709099735,1664.8335314729418
Bernie Miller,0.9484601505154308,31,0.7208053964380476,1664.7644038695917
Lewis Williams,0.9477882414194184,104,0.7206701580485034,1664.6476813044962
Aidan O'Hara,0.9471920123786525,89,0.7205501185614083,1664.544105711554
Jane Densley,0.9462724945651614,45,0.7203649290764267,1664.3843691065897
Darren Johnson,0.9462576440806291,1020,0.7203619375954573,1664.3817893131954
Shawn Brenneman,0.9452246335617361,60,0.7201537999585709,1664.2023370059542
Jason Heaver,0.9447691290067299,220,0.7200619918709275,1664.1232077600657
Gary Anderson+Peter Wright,0.9445615156844617,23,0.7200201407769707,1664.0871416319735
Charles Losper,0.9440525233157588,38,0.7199175209362735,1663.9987206011501
Morihiro Hashimoto,0.9426289227705331,28,0.7196303815648755,1663.7514158566596
Nicholas Bell,0.942419105862296,53,0.7195880464311334,1663.7149669264768
John Ferrell,0.9418715314238364,138,0.7194775429798965,1663.619843503655
Jules van Dongen,0.941107025621557,164,0.7193232171863168,1663.4870352431299
Doug Thompson,0.9360885965815889,55,0.718308895487885,1662.6152448271773
Mason Whitlock,0.9353030861355713,165,0.7181499270887337,1662.4787876863043
David Evans,0.934355449647675,496,0.7179580757633536,1662.3141663672868
Dan Olson,0.9326458314559767,98,0.7176117589013201,1662.0171752685603
Stuart Wares,0.932303706930384,64,0.7175424238736209,1661.9577421511249
Wendy Reinstadtler,0.9308343369683593,161,0.7172445237145665,1661.7024864445723
Steffi Luck,0.9288839489094636,24,0.7168488080776917,1661.3636693359529
Joe Murnan,0.9287924927168518,788,0.7168302442430271,1661.347781768038
Andy Chalmers,0.9280729822149038,74,0.7166841718763973,1661.222789991771
Wayne Mardle,0.9234869499054048,748,0.7157520627047212,1660.4261145814328
Ciaran Forde,0.9224554664956115,107,0.7155421596303827,1660.2469275602136
Harry Miles,0.9219633374357633,44,0.7154419802807874,1660.161435986183
Conor Heneghan,0.9213035632694879,292,0.7153076412295332,1660.0468214742968
Jamie Caven,0.9212472581028451,1232,0.7152961749588977,1660.0370402650265
David Copley,0.9197479278428581,85,0.7149907414775115,1659.7765799216413
Richard North,0.9196938943722499,361,0.714979730464018,1659.767193346392
Steve Lovett,0.9183223001890922,62,0.7147001395074895,1659.5289230323297
Goran Klemme,0.9172024192055728,37,0.7144717365702886,1659.3343797797174
Xanti Van den Bergh,0.9164760519714625,212,0.7143235332117835,1659.2081968670736
Glenn Spearing,0.9160119167651621,82,0.714228809843613,1659.1275683234921
